idno,ipcrtiva,impricha,ipeqopta,ipshabta,impsafea,impdiffa,ipfrulea,ipudrsta,ipmodsta,ipgdtima,impfreea,iphlppla,ipsucesa,ipstrgva,ipadvnta,ipbhprpa,iprspota,iplylfra,impenva,imptrada,impfuna
58829,2,5,2,4,4,2,4,2,3,5,2,2,5,4,3,3,4,3,2,2,3
58839,5,5,2,5,2,5,2,2,2,5,3,2,5,5,5,2,2,2,3,2,5
58840,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
58851,5,5,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,1,2,2
58866,2,5,5,2,2,3,4,5,6,1,3,2,5,5,4,2,5,2,4,3,5
58877,2,5,2,4,4,3,5,3,3,4,2,3,4,3,4,3,4,3,2,5,4
58889,5,5,2,5,3,5,4,3,2,4,5,2,5,4,6,4,4,2,3,4,2
58986,3,5,2,3,2,2,2,2,3,3,2,2,3,2,4,2,2,2,2,3,3
58995,5,5,2,2,2,2,3,2,5,1,1,1,3,3,4,2,2,2,2,3,2
59017,1,6,2,4,3,3,4,3,2,2,2,3,6,4,4,3,5,2,3,4,4
59048,1,3,2,3,3,3,4,2,2,3,2,1,2,2,3,2,3,2,1,2,3
59057,2,6,2,4,5,2,3,1,2,2,3,1,3,5,2,4,5,2,2,2,1
59083,2,6,2,4,1,3,4,2,2,4,1,1,4,2,5,3,3,1,3,3,2
59089,3,3,2,2,5,5,5,2,2,2,1,3,3,2,3,5,5,2,2,2,2
59106,2,5,2,3,5,3,3,2,2,2,3,2,4,3,3,4,3,1,2,3,1
59131,2,5,1,3,2,2,3,2,2,2,4,2,5,3,2,1,2,1,2,3,1
59132,2,4,1,2,1,1,1,4,2,1,1,1,3,1,2,3,4,2,2,1,1
59141,3,3,2,3,3,4,2,4,2,2,2,2,2,2,3,2,2,3,2,2,2
59142,1,3,2,3,2,3,3,2,3,4,2,3,3,2,3,2,2,3,2,3,1
59163,4,4,3,3,1,4,3,2,2,4,2,2,5,3,6,2,3,1,2,3,2
59168,2,5,1,5,2,2,3,2,3,2,1,2,4,3,3,2,3,2,2,3,2
59183,3,4,1,4,6,3,5,1,4,2,1,2,5,2,4,4,4,2,2,5,4
59184,1,3,1,2,1,2,1,1,5,2,1,2,2,3,2,2,1,1,1,4,3
59258,2,2,2,3,2,2,2,2,2,2,1,2,3,3,5,3,2,1,2,2,2
59261,5,4,2,4,3,3,4,3,3,3,3,2,4,3,4,3,4,2,2,3,2
59288,2,4,2,4,1,2,2,2,5,5,2,2,4,2,2,4,5,4,4,6,2
59387,1,6,1,2,2,1,6,1,6,1,1,1,2,2,2,5,3,1,1,2,1
59427,3,3,2,3,4,2,3,2,2,4,2,2,4,2,4,2,3,3,1,1,2
59476,3,5,1,4,2,3,6,2,6,3,1,1,4,2,4,4,6,2,1,3,2
59480,1,6,1,3,6,3,3,3,2,3,1,2,5,4,3,5,5,1,1,2,1
59496,2,4,1,4,2,3,2,2,4,3,2,2,3,3,4,2,2,3,2,4,3
59529,1,6,2,5,5,1,6,5,5,5,1,1,2,5,5,5,5,1,1,3,1
59531,2,6,2,5,4,3,5,3,5,5,2,4,5,5,3,5,5,2,5,2,2
59539,2,4,3,2,3,3,4,3,4,3,2,2,3,5,4,3,3,2,3,4,3
59545,3,5,2,2,2,4,4,3,4,5,2,2,2,2,5,5,4,2,3,5,2
59550,2,6,1,5,2,2,3,2,2,4,2,2,5,88,4,5,5,2,2,2,3
59558,2,4,1,4,3,4,4,1,2,4,2,2,3,4,3,3,5,2,2,3,2
59612,3,5,2,3,3,4,3,1,2,4,2,1,2,3,5,3,2,2,3,2,3
59630,5,3,3,4,2,4,3,3,2,2,2,2,3,3,4,2,3,2,2,2,2
59635,3,4,3,2,4,2,3,2,3,3,3,2,3,3,3,2,3,1,3,3,2
59644,4,4,2,4,5,4,4,4,2,4,3,2,4,3,4,4,4,2,3,3,2
59659,1,3,1,2,3,4,4,2,2,3,2,2,3,5,4,4,3,2,1,5,2
59714,2,4,3,2,3,5,2,4,2,2,2,3,3,2,4,3,2,2,3,3,2
59781,1,6,2,3,1,5,2,2,6,4,2,2,4,3,6,3,3,2,2,3,4
59790,3,3,1,3,1,2,4,2,2,4,3,1,3,2,5,2,2,1,3,3,3
59809,1,4,1,3,1,1,2,1,1,2,2,1,3,3,3,4,4,2,3,2,1
59840,1,5,1,2,4,2,4,1,5,2,1,2,2,4,4,3,5,1,2,3,2
59842,2,5,3,6,3,2,6,2,2,1,1,1,5,1,5,2,6,1,2,1,1
59865,3,5,3,3,5,4,3,3,4,3,2,3,5,5,5,4,5,3,3,4,3
59877,5,5,2,5,5,2,4,3,3,5,2,2,5,6,5,1,6,1,2,2,5
59898,1,4,1,4,4,2,2,2,3,2,1,1,4,5,3,3,2,2,2,2,2
59938,2,5,1,6,3,1,3,1,2,4,1,2,6,3,3,1,5,1,3,3,2
59939,4,5,2,4,3,3,4,2,4,3,1,3,4,2,4,2,6,1,2,2,1
59942,1,6,1,6,4,1,5,2,5,5,1,1,5,5,3,2,4,2,2,4,1
60023,3,3,1,5,3,5,1,1,2,2,2,2,5,2,5,2,2,1,2,2,2
60109,4,5,2,4,2,4,2,4,2,2,2,2,5,2,5,2,2,2,2,4,2
60111,1,4,1,1,1,2,1,1,2,2,2,1,4,1,2,2,2,2,2,2,2
60118,3,4,2,3,2,3,3,2,3,2,3,2,2,3,4,2,3,2,3,4,2
60128,4,4,3,4,3,2,4,3,4,3,3,2,4,4,4,5,3,3,3,4,2
60173,2,5,2,5,2,2,2,2,2,2,2,3,3,2,5,2,3,2,2,3,2
60174,1,4,2,4,3,1,2,2,5,2,2,1,2,3,3,2,4,1,5,2,2
60176,2,5,2,4,1,2,2,2,2,2,3,2,4,2,4,2,6,2,3,2,3
60179,1,5,1,3,3,3,4,2,2,3,2,2,3,2,5,4,4,2,1,3,2
60209,3,5,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2
60211,2,5,1,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,2,5,5
60213,5,4,2,4,3,3,3,2,1,2,3,2,3,3,5,2,2,2,2,3,2
60283,3,5,2,4,3,2,5,2,2,3,2,2,3,4,4,3,2,2,2,4,2
60287,2,4,2,3,3,4,4,3,3,4,3,3,4,4,5,3,4,2,1,4,4
60299,5,5,2,3,2,4,3,3,5,5,4,3,2,2,3,3,4,2,2,2,2
60305,3,5,1,3,1,3,2,2,3,2,3,1,4,2,6,2,3,3,3,2,2
60339,1,5,2,3,3,3,3,2,3,2,1,2,5,3,3,4,3,2,2,2,2
60348,1,6,2,5,4,3,2,2,5,1,1,1,4,2,5,1,3,2,1,1,1
60358,1,5,2,3,5,5,6,2,3,2,1,3,3,4,4,4,5,2,3,4,4
60400,2,2,1,4,5,1,4,2,2,2,2,2,2,2,1,3,5,3,3,4,2
60412,3,3,2,3,2,2,3,3,3,2,2,2,2,2,3,2,2,2,3,3,2
60433,2,6,2,2,1,3,6,3,3,4,1,1,2,3,4,2,3,1,2,1,1
60445,2,4,1,5,4,3,2,1,2,2,1,1,3,3,3,3,3,1,2,4,1
60489,5,6,2,4,2,5,2,2,1,3,4,2,5,2,4,2,3,2,3,3,4
60513,1,6,1,2,3,1,4,3,4,3,1,2,2,2,2,3,5,2,2,1,1
60519,4,3,3,4,2,4,2,1,4,3,1,2,3,3,5,2,2,2,2,1,5
60552,3,3,2,1,2,3,3,3,2,3,2,2,3,3,4,2,3,2,2,3,2
60641,3,3,1,2,5,2,2,2,4,2,2,2,2,2,2,5,4,1,2,3,2
60649,2,4,3,3,3,2,3,2,4,3,2,2,4,3,3,4,4,2,2,3,3
60652,4,6,1,4,2,2,5,2,3,4,1,3,5,2,3,6,4,2,1,6,2
60698,3,5,2,4,2,4,2,3,2,3,2,2,4,2,4,2,3,2,2,2,3
60721,4,5,2,3,3,2,4,2,3,3,2,2,4,3,3,2,2,2,2,4,2
60743,4,5,1,1,2,3,1,1,1,5,2,1,2,3,3,1,3,1,2,6,4
60763,2,4,1,2,2,1,2,2,3,3,1,1,2,3,3,3,3,2,2,5,3
60785,2,4,3,1,5,3,6,2,4,4,1,4,5,5,3,5,3,1,2,4,3
60811,1,3,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,1,2,2,3
60826,3,6,1,5,4,5,5,1,2,3,2,1,4,2,6,3,5,1,2,5,3
60827,1,4,2,4,4,2,2,2,3,4,2,2,3,3,2,4,4,3,2,2,2
60838,2,5,3,4,4,3,3,2,3,3,2,2,3,3,4,3,2,2,3,3,3
60852,2,4,2,2,2,3,2,2,2,3,2,2,2,2,2,3,4,1,2,4,2
60875,2,3,2,2,2,2,5,3,3,2,2,3,3,4,3,4,4,3,3,3,2
60929,2,5,1,3,2,3,2,1,2,2,2,1,3,2,3,88,3,2,2,3,1
60969,3,3,2,2,4,3,5,2,3,4,2,2,3,4,4,2,4,2,3,4,5
60994,2,5,1,3,2,3,4,1,2,2,2,1,3,3,4,5,3,1,2,6,2
61018,4,5,3,5,2,5,5,2,2,3,2,2,5,2,5,2,2,2,2,3,4
61042,1,6,2,3,4,1,6,2,5,2,1,3,5,4,2,6,5,3,1,5,2
61084,3,5,2,3,3,2,4,1,5,3,1,1,4,4,3,2,3,1,2,1,2
61097,3,4,3,5,3,4,3,3,2,3,2,2,5,3,5,3,5,2,3,5,4
61102,2,3,2,3,5,2,2,2,3,3,1,3,2,2,2,4,2,2,1,2,1
61130,1,5,2,3,1,1,2,3,1,1,2,1,3,2,1,1,2,2,2,3,2
61145,1,3,1,1,3,3,3,3,3,1,1,1,3,3,2,3,3,1,3,2,1
61164,2,5,2,4,3,5,2,2,3,4,4,3,4,2,4,3,3,1,2,2,2
61167,2,4,3,3,2,3,2,4,2,3,3,2,4,2,4,2,3,2,1,3,3
61172,1,4,2,2,2,2,4,2,1,2,2,2,3,3,3,2,3,2,2,5,2
61213,3,5,1,2,4,2,5,2,3,3,3,4,3,3,4,2,5,3,2,5,3
61224,2,4,2,5,3,2,2,2,2,5,2,2,5,2,2,1,5,2,1,2,3
61232,1,6,1,3,1,4,5,4,4,3,1,3,1,5,4,4,2,2,1,3,2
61233,3,6,1,5,4,4,3,2,3,3,2,3,5,4,5,2,5,2,2,4,2
61242,1,5,2,3,3,2,2,2,2,3,3,3,3,2,5,2,5,2,2,2,2
61259,2,2,1,2,4,2,5,3,5,2,1,2,2,2,1,5,3,2,3,5,1
61264,2,3,2,5,2,4,2,2,2,2,2,2,3,5,5,2,2,2,2,3,2
61265,3,4,2,3,2,2,3,2,4,2,2,3,2,2,3,3,4,2,2,2,2
61289,3,5,2,3,3,5,3,2,5,4,2,2,4,3,6,2,4,2,2,3,5
61347,3,3,3,4,5,4,5,4,4,2,2,3,4,5,4,5,3,3,3,5,2
61356,2,5,2,3,4,2,5,1,2,2,1,2,4,3,1,5,3,2,5,2,1
61357,2,5,2,5,4,2,4,2,4,2,1,2,3,3,4,4,2,1,2,3,2
61363,4,6,2,5,2,3,3,3,2,3,3,2,5,3,6,2,4,3,2,2,3
61380,2,3,2,2,1,3,4,1,4,3,2,2,4,2,3,2,3,1,2,2,2
61405,1,6,4,6,6,1,3,2,3,5,1,1,6,5,4,5,5,1,2,5,2
61412,3,5,2,2,5,2,2,2,5,5,2,2,2,5,3,4,3,2,4,3,5
61437,4,3,2,5,1,3,5,2,5,2,1,2,5,4,5,3,5,2,4,2,3
61441,5,5,2,5,1,6,2,2,2,2,4,2,6,2,6,2,4,1,2,1,2
61472,1,6,1,5,3,2,6,1,5,2,1,2,6,3,3,6,5,2,1,3,1
61479,2,6,2,4,1,5,4,2,3,4,1,2,4,6,6,1,5,2,3,2,2
61489,1,5,2,5,2,1,3,3,2,2,1,2,3,2,3,3,3,1,2,3,3
61513,2,4,3,2,2,3,3,3,2,3,3,3,4,3,3,3,4,4,2,3,3
61521,1,4,2,2,6,1,6,1,3,3,1,2,2,5,2,2,5,3,3,5,3
61543,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
61645,3,4,2,2,2,4,5,3,2,3,3,1,4,3,4,1,4,3,3,2,1
61653,4,3,2,3,2,4,2,3,4,3,3,3,2,2,4,3,4,2,1,3,4
61662,2,5,2,3,2,3,2,2,4,2,2,1,3,2,3,3,3,1,1,2,2
61677,2,6,2,2,2,5,4,2,4,6,2,2,4,2,4,2,3,2,2,4,5
61680,2,4,2,3,2,3,4,2,2,2,4,2,4,3,4,5,5,2,3,6,2
61684,3,3,3,4,3,3,4,4,4,4,3,3,3,4,3,4,4,3,4,2,2
61754,3,5,2,2,1,3,2,2,3,2,2,1,3,1,5,2,3,1,2,2,2
61775,3,4,2,2,1,4,3,3,4,4,3,2,2,3,4,3,3,2,3,2,2
61778,2,4,2,2,4,2,5,2,4,4,1,2,1,3,4,3,2,2,3,3,2
61801,2,2,2,5,2,4,2,3,2,2,4,3,5,2,6,2,4,2,2,1,1
61812,3,4,1,4,1,2,5,2,2,3,1,2,2,2,2,2,3,2,2,4,3
61816,3,3,2,4,3,4,2,2,4,4,3,3,2,2,5,3,3,2,2,2,2
61839,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
61908,3,5,2,2,3,4,3,3,3,3,1,2,3,5,5,3,3,1,1,3,3
61912,2,5,2,2,2,3,3,2,2,2,2,2,3,3,3,2,2,1,3,4,3
61940,3,5,3,2,2,2,4,3,3,2,1,3,3,4,4,3,4,3,4,3,4
61963,2,6,2,3,2,4,4,1,2,2,2,1,5,3,4,3,2,1,1,4,2
61964,3,5,2,4,4,3,3,3,3,4,2,2,3,2,4,2,4,2,1,1,2
62025,2,3,2,3,2,3,4,3,3,3,2,2,3,3,2,4,3,2,2,4,2
62069,1,5,2,2,3,2,5,2,5,5,2,2,2,4,5,2,2,2,3,2,4
62114,3,5,2,3,2,3,4,3,3,3,2,3,3,3,4,3,3,2,2,4,3
62135,3,5,1,3,2,2,5,1,3,2,3,3,3,2,4,4,4,2,1,6,2
62168,2,5,3,3,3,3,2,2,3,5,2,2,3,2,5,5,2,2,2,2,3
62234,3,5,2,5,4,5,5,3,2,3,2,1,4,4,5,4,5,2,2,4,4
62248,1,2,1,1,1,2,2,2,3,1,1,1,2,2,2,2,3,1,1,2,2
62269,3,5,2,4,5,5,5,2,3,2,2,2,4,5,5,4,5,2,3,5,5
62275,4,2,2,3,3,2,4,3,5,2,1,3,2,2,3,4,3,2,1,3,2
62291,1,4,2,5,5,2,6,2,5,2,1,2,5,5,2,3,6,2,2,5,1
62295,3,6,2,4,5,3,3,1,3,3,4,2,5,3,5,3,4,2,1,3,5
62303,2,4,1,3,1,2,1,3,3,1,1,1,4,3,3,1,3,1,1,1,3
62313,4,2,1,4,4,3,3,4,2,3,2,3,2,4,5,2,4,1,2,1,1
62325,2,5,3,2,3,4,2,3,3,4,2,3,4,5,5,2,3,3,3,3,2
62350,2,5,3,3,3,3,4,2,3,2,1,1,3,4,4,3,3,2,3,3,2
62355,3,4,3,2,4,3,2,2,3,2,3,4,3,3,3,3,2,2,2,2,3
62369,1,5,1,3,3,1,1,1,2,2,1,1,2,1,1,2,3,1,1,1,2
62376,1,4,1,3,2,1,2,2,3,3,2,2,3,2,2,2,2,2,1,2,2
62400,3,4,3,3,4,3,3,2,5,3,1,1,5,4,3,2,5,1,2,4,2
62415,3,6,1,6,1,3,6,1,2,3,1,2,3,5,2,1,4,2,3,2,2
62435,3,4,2,4,2,4,3,2,2,4,3,1,3,4,5,2,4,1,2,3,4
62444,2,3,1,3,4,4,3,2,2,2,2,1,3,4,4,3,3,1,2,5,1
62513,3,4,2,4,2,3,3,2,3,2,2,2,2,2,3,4,4,3,2,2,2
62523,2,2,2,4,1,3,2,2,4,1,1,3,4,2,3,2,4,2,3,2,2
62532,1,6,2,5,4,2,5,2,3,3,1,2,5,4,3,4,4,2,3,5,2
62550,3,4,3,2,2,4,2,4,4,3,2,4,2,2,5,2,3,2,2,2,2
62561,2,4,2,3,3,5,4,2,2,3,3,2,2,3,4,2,3,2,2,3,3
62581,1,4,2,5,3,1,5,2,3,3,3,1,4,2,3,2,3,2,1,3,1
62593,2,3,1,4,1,5,3,2,3,3,2,2,3,3,5,2,3,3,3,3,3
62607,2,4,2,3,3,3,2,2,4,3,1,2,3,2,4,3,3,1,2,5,3
62615,3,4,2,4,3,4,3,3,2,4,2,2,4,2,4,3,4,2,2,3,4
62657,3,5,1,4,3,3,3,1,4,4,2,3,3,3,3,3,3,3,3,4,3
62674,3,3,2,4,3,2,3,3,5,3,1,2,3,3,4,2,3,2,2,3,3
62696,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
62702,4,3,2,2,3,4,2,2,2,2,3,3,3,2,5,2,5,3,3,4,1
62705,6,6,2,2,1,3,1,3,5,6,1,1,2,2,6,2,3,2,2,2,2
62710,2,4,2,3,1,2,2,3,2,2,2,2,3,1,2,2,2,2,2,2,2
62744,1,5,1,4,3,2,2,2,2,5,2,2,3,4,4,2,3,1,1,2,2
62761,4,5,2,5,2,3,3,2,2,3,2,2,5,3,3,4,4,3,2,3,1
62795,2,5,2,3,3,2,5,2,2,3,2,2,5,3,3,5,5,3,2,4,3
62806,2,2,2,3,5,2,5,2,3,2,2,1,3,3,2,5,4,3,3,3,1
62830,3,5,4,3,4,3,5,2,3,2,2,2,4,3,4,5,3,2,2,4,3
62836,3,3,2,2,2,3,2,5,3,2,1,2,3,2,3,3,1,2,2,2,2
62841,2,5,2,3,2,1,4,2,2,3,2,1,2,3,3,3,3,2,4,1,2
62856,3,5,1,3,1,2,5,1,1,1,1,1,2,1,5,5,6,1,1,1,1
62861,4,4,1,3,1,6,4,3,2,1,3,2,3,1,5,3,4,2,1,3,1
62908,2,6,1,5,6,2,3,2,1,2,1,1,5,2,2,5,5,2,2,5,3
62941,1,4,1,3,2,2,2,2,2,2,1,2,1,1,3,1,2,1,2,2,2
62950,1,6,1,2,3,5,5,3,4,3,1,2,4,2,6,4,3,1,2,3,2
62972,3,4,1,4,2,3,5,2,2,4,2,2,3,3,4,2,3,2,2,2,3
62994,3,5,3,5,2,4,5,3,2,5,4,2,4,4,5,2,4,2,2,3,2
63040,4,6,1,5,2,4,1,1,1,2,1,2,6,2,6,5,6,2,2,3,2
63062,3,5,2,4,2,5,5,2,2,2,3,2,4,3,5,2,5,2,1,3,3
63085,2,6,1,5,2,4,2,3,4,3,2,2,4,2,6,2,5,2,2,4,4
63110,2,3,1,5,3,3,6,1,3,2,1,2,3,3,4,4,3,1,2,4,3
63121,3,6,1,4,4,3,2,3,3,5,1,3,5,4,2,3,5,3,1,4,5
63128,2,4,2,2,5,3,5,2,5,2,3,2,3,4,2,2,3,1,2,3,1
63147,3,5,3,4,3,3,5,3,3,4,1,2,4,4,4,4,4,2,3,3,2
63160,3,6,1,3,2,1,2,1,1,3,2,1,2,4,5,2,5,2,2,2,2
63186,3,3,2,4,1,3,2,2,1,2,2,2,5,2,4,1,4,1,1,3,3
63190,2,3,2,3,2,2,2,2,2,2,1,1,2,2,4,2,2,2,1,2,2
63229,4,4,2,4,3,4,2,2,2,4,4,3,3,2,4,2,2,2,2,3,2
63246,2,5,2,5,1,5,2,2,2,2,1,2,4,2,6,2,3,3,2,1,3
63289,4,4,2,1,2,4,3,4,3,2,1,1,3,4,3,88,88,1,1,2,2
63293,2,4,2,2,1,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2
63335,2,4,2,5,1,5,6,5,6,5,1,3,4,6,5,2,5,2,3,1,3
63345,2,3,1,4,2,2,4,3,3,3,1,1,1,1,2,3,3,2,3,3,2
63360,3,3,2,3,3,3,3,2,3,2,2,2,3,2,4,2,3,2,2,2,3
63402,2,5,3,5,4,3,5,2,2,3,3,2,5,3,3,3,4,3,2,6,2
63406,2,4,1,2,4,2,3,2,3,2,1,2,2,2,2,2,3,2,2,4,2
63464,3,5,2,2,2,3,2,3,3,4,1,2,4,3,4,3,5,2,2,4,3
63466,4,5,2,3,2,3,3,2,2,3,2,1,2,2,3,2,2,2,3,2,2
63493,2,5,1,1,6,1,2,1,1,2,1,1,5,3,2,2,5,1,2,2,1
63523,2,4,2,2,2,3,2,1,2,4,2,1,3,2,4,2,4,2,1,1,4
63539,1,4,2,1,1,3,3,3,2,2,2,1,2,4,2,2,4,1,2,2,4
63549,2,5,3,3,4,3,4,3,5,3,3,2,3,3,3,4,4,2,3,3,2
63561,2,4,2,3,2,3,5,2,5,3,2,3,4,4,4,2,3,2,2,4,4
63588,1,4,2,2,3,3,5,3,4,4,4,2,4,3,5,4,4,2,1,3,3
63613,3,4,3,2,1,4,3,3,5,2,2,3,2,3,3,3,4,2,3,4,3
63652,4,5,1,4,3,4,5,2,3,4,2,1,3,3,5,4,4,1,3,3,2
63718,3,5,2,3,2,4,3,2,3,5,3,1,5,3,5,2,3,2,1,2,3
63760,3,4,2,4,2,4,4,3,3,4,3,2,6,3,4,4,5,2,3,3,3
63768,4,3,3,3,3,1,2,3,2,2,1,1,3,2,2,3,3,3,2,4,2
63810,1,3,1,2,4,2,5,2,3,2,1,3,2,5,2,5,5,4,1,3,3
63837,3,5,2,5,2,3,2,1,3,3,1,1,3,2,5,3,3,1,1,5,2
63868,3,5,2,2,2,4,2,2,2,5,2,2,2,2,5,2,3,2,2,2,2
63910,2,5,1,3,3,5,2,1,2,3,5,2,4,3,6,5,5,2,2,5,5
63922,2,5,1,3,3,1,3,1,4,2,1,4,4,2,5,5,88,88,4,4,2
63925,2,4,2,4,5,2,5,2,3,4,2,2,3,2,2,4,3,2,3,5,3
63954,2,3,1,4,5,2,6,3,3,2,1,2,5,3,3,5,5,1,2,5,2
63963,5,5,1,5,1,5,5,1,5,2,1,2,5,2,5,2,5,2,2,5,2
63975,2,6,2,5,2,2,5,2,5,3,2,2,5,2,5,2,5,2,2,5,2
63990,2,3,2,2,3,1,2,1,4,2,1,2,3,1,2,2,3,1,1,2,2
64030,2,5,2,2,4,5,5,2,5,2,1,2,5,5,3,5,5,3,2,2,1
64034,2,6,1,2,1,2,5,2,3,2,2,2,2,2,3,2,3,1,2,1,2
64040,2,6,2,5,1,4,3,1,2,5,2,1,6,3,6,1,4,2,3,2,3
64046,3,6,2,3,2,4,2,2,3,2,2,1,3,2,3,2,4,2,2,1,1
64086,2,3,2,3,3,1,5,1,4,1,1,3,1,4,3,6,5,3,2,5,1
64106,2,5,2,3,2,5,2,4,2,3,3,2,3,5,4,2,2,3,2,3,2
64173,5,5,2,4,2,5,4,3,4,3,2,1,4,3,5,3,2,3,2,2,4
64182,3,4,3,6,1,1,6,2,3,3,1,1,6,1,1,3,3,1,3,3,2
64270,2,3,1,2,5,5,6,1,4,3,1,2,4,3,4,5,5,2,3,4,2
64291,5,5,2,3,2,5,4,3,2,2,1,1,4,1,5,1,2,1,1,1,4
64293,6,6,3,5,5,5,3,88,88,88,4,2,6,6,6,6,6,6,6,6,6
64317,4,3,3,3,2,4,4,3,3,1,2,2,3,3,4,3,4,1,3,3,1
64321,3,5,3,4,2,5,1,3,2,4,1,1,4,3,6,1,2,2,2,1,3
64330,2,2,2,2,2,3,2,3,4,2,2,2,2,1,3,2,2,1,3,2,3
64345,4,4,1,6,5,3,6,4,4,2,3,5,6,4,3,6,6,4,3,6,3
64353,2,2,2,2,1,5,1,5,5,2,1,4,2,2,6,2,2,3,3,2,5
64369,1,6,6,3,3,2,4,2,6,5,2,2,3,4,3,3,4,2,1,6,4
64392,3,3,1,3,2,2,2,2,4,2,2,2,3,3,3,4,2,1,1,3,4
64394,2,2,2,3,2,1,2,3,3,2,1,1,2,1,2,1,3,1,2,2,1
64514,3,6,2,5,2,3,2,2,2,4,4,2,6,3,5,2,5,3,2,4,3
64518,3,5,3,2,3,4,3,2,1,3,2,2,4,2,4,3,2,2,3,2,2
64522,1,5,2,2,3,1,5,5,4,2,1,1,2,2,1,4,5,1,1,4,2
64536,3,6,1,4,3,4,3,2,2,4,3,2,4,2,6,3,4,2,2,3,4
64538,3,4,3,2,1,5,2,3,1,3,3,3,4,2,6,2,4,2,3,3,3
64546,1,5,1,2,2,4,5,2,2,3,3,1,3,2,5,2,3,1,1,5,3
64585,1,4,1,3,1,2,4,2,2,2,1,1,5,2,1,1,2,3,1,2,2
64589,2,5,3,4,4,3,5,3,6,5,2,3,4,4,5,4,5,3,1,4,5
64613,2,5,3,3,3,3,5,2,2,1,1,4,5,4,2,5,4,2,1,6,1
64620,2,5,1,2,3,3,5,1,4,2,1,1,3,2,4,5,5,1,2,4,1
64660,2,6,2,5,3,4,4,3,2,4,2,2,5,3,6,4,5,2,3,2,2
64685,1,4,1,1,1,1,1,1,1,4,1,1,1,1,2,4,1,1,1,1,1
64708,1,6,1,6,4,2,4,1,2,3,1,3,6,4,2,5,5,2,1,4,1
64711,1,3,2,2,1,3,2,2,2,2,1,1,2,1,2,3,2,1,1,2,2
64752,2,5,2,3,4,3,3,3,3,4,2,2,3,2,4,3,3,3,2,4,2
64757,3,2,1,2,5,2,3,2,2,2,2,2,3,3,3,2,3,1,2,2,1
64771,2,3,2,2,3,4,2,1,2,3,2,1,2,3,4,2,3,1,2,3,3
64780,5,3,1,5,2,5,6,1,2,2,1,2,5,3,5,6,5,2,3,6,3
64792,2,5,2,4,3,4,5,2,3,4,2,3,4,4,4,4,5,3,2,4,3
64796,2,5,2,5,5,3,4,2,2,3,1,1,5,5,3,4,3,1,1,3,4
64819,2,5,1,3,2,2,3,2,2,3,3,1,4,4,5,2,5,1,2,2,3
64837,4,4,3,5,3,3,3,3,3,5,3,2,2,3,3,2,3,3,4,4,3
64842,2,5,1,3,3,2,2,2,1,2,4,2,5,3,4,3,5,3,3,5,3
64873,2,3,2,4,2,4,3,5,3,2,2,2,3,2,3,3,5,2,3,2,2
64883,3,3,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,1,3,2,3
64910,2,4,2,2,1,2,2,3,3,3,2,3,2,3,4,1,3,2,1,2,1
64956,2,4,1,2,2,2,5,1,6,3,1,1,2,3,2,4,3,1,3,3,2
64975,1,3,1,3,4,2,5,1,2,3,1,1,3,4,2,3,4,2,2,3,2
65022,2,1,1,3,3,3,4,2,1,2,3,2,2,2,4,1,3,1,2,2,1
65089,3,4,2,3,3,3,4,3,3,3,3,3,3,3,4,3,4,2,2,3,3
65097,3,2,2,2,4,3,5,3,4,2,1,2,1,2,4,4,4,2,2,4,2
65136,2,5,2,3,4,2,5,2,2,4,2,2,4,5,3,2,5,2,3,2,3
65139,1,5,1,2,3,2,4,2,3,2,1,2,2,2,5,3,4,2,1,5,2
65176,3,5,2,3,5,3,2,1,3,2,1,1,5,3,5,1,5,1,3,5,3
65210,4,4,3,2,2,5,3,2,2,4,4,2,5,3,5,2,3,2,3,2,2
65221,2,4,2,2,3,1,4,3,2,5,3,1,3,3,4,2,5,1,4,2,1
65241,3,5,3,5,1,2,2,3,1,4,2,1,5,3,6,1,4,1,1,1,1
65295,2,5,2,4,3,2,5,2,2,2,2,2,2,2,3,2,4,2,2,3,2
65323,3,4,3,4,3,4,3,3,3,4,3,2,5,3,5,4,4,3,2,3,3
65339,4,4,3,3,3,3,3,1,4,3,3,2,3,3,4,3,3,2,1,4,3
65349,2,3,3,2,3,2,3,4,4,2,3,2,2,2,2,4,3,3,2,2,2
65394,3,3,3,2,2,1,5,2,5,2,3,2,3,3,4,5,1,1,3,2,1
65433,3,5,2,4,4,1,4,2,5,2,2,1,5,2,6,2,5,2,2,3,2
65435,2,88,88,88,6,88,88,2,2,2,88,88,3,1,5,3,5,88,2,2,3
65440,2,4,2,3,2,3,2,2,3,3,2,3,3,2,4,3,3,2,2,5,2
65467,1,6,1,5,3,2,2,1,2,4,2,2,5,2,5,5,5,2,1,2,1
